TID: 00878a19fa7f0000, SID: 0, DID: 0, CID: 0, time stamp: 84, AID: 0, The ship created
TID: 00278a16fa7f0000, SID: 7, DID: 4, CID: 0, time stamp: 276488, AID: 5, The ship requested permission to load cargo from the dock
TID: 00278a16fa7f0000, SID: 7, DID: 4, CID: 0, time stamp: 276503, AID: 7, The ship leaved the dock
TID: 00877ae4f97f0000, SID: 98, DID: 0, CID: 0, time stamp: 276576, AID: 5, The ship requested permission to load cargo from the dock
TID: 00077f08fa7f0000, SID: 26, DID: 1, CID: 580, time stamp: 276643, AID: 4, The ship unloading its cargo
TID: 00b7fdfdf97f0000, SID: 47, DID: 1, CID: 0, time stamp: 276749, AID: 1, The ship requested permission to dock
TID: 00b7fdfdf97f0000, SID: 47, DID: 1, CID: 0, time stamp: 276756, AID: 2, The ship docked
TID: 00b7fdfdf97f0000, SID: 47, DID: 0, CID: 0, time stamp: 276759, AID: 8, The ship destroyed
TID: 00d7fbeef97f0000, SID: 77, DID: 1, CID: 244, time stamp: 276844, AID: 4, The ship unloading its cargo
TID: 0037fdf9f97f0000, SID: 55, DID: 1, CID: 726, time stamp: 276944, AID: 4, The ship unloading its cargo
TID: 0017fe00fa7f0000, SID: 41, DID: 0, CID: 676, time stamp: 277162, AID: 4, The ship unloading its cargo
TID: 00477dfaf97f0000, SID: 54, DID: 2, CID: 81, time stamp: 277494, AID: 4, The ship unloading its cargo
TID: 0017fdf8f97f0000, SID: 57, DID: 3, CID: 0, time stamp: 278292, AID: 1, The ship requested permission to dock
TID: 0017fdf8f97f0000, SID: 57, DID: 3, CID: 0, time stamp: 278298, AID: 2, The ship docked
TID: 0017fdf8f97f0000, SID: 57, DID: 3, CID: 0, time stamp: 278302, AID: 3, The ship requested permission to unload its cargo
TID: 0017fdf8f97f0000, SID: 57, DID: 3, CID: 25, time stamp: 278305, AID: 4, The ship unloading its cargo
TID: 00077f08fa7f0000, SID: 26, DID: 1, CID: 650, time stamp: 278715, AID: 4, The ship unloading its cargo
TID: 00d7fbeef97f0000, SID: 77, DID: 0, CID: 0, time stamp: 278929, AID: 8, The ship destroyed
TID: 0037fdf9f97f0000, SID: 55, DID: 1, CID: 845, time stamp: 278993, AID: 4, The ship unloading its cargo
TID: 0017fe00fa7f0000, SID: 41, DID: 0, CID: 719, time stamp: 279241, AID: 4, The ship unloading its cargo
TID: 00477dfaf97f0000, SID: 54, DID: 2, CID: 0, time stamp: 279565, AID: 5, The ship requested permission to load cargo from the dock
TID: 00477dfaf97f0000, SID: 54, DID: 2, CID: 0, time stamp: 279584, AID: 7, The ship leaved the dock
TID: 00c77e06fa7f0000, SID: 30, DID: 0, CID: 0, time stamp: 280290, AID: 7, The ship leaved the dock
TID: 0017fdf8f97f0000, SID: 57, DID: 3, CID: 192, time stamp: 280371, AID: 4, The ship unloading its cargo
TID: 00077f08fa7f0000, SID: 26, DID: 1, CID: 730, time stamp: 280787, AID: 4, The ship unloading its cargo
TID: 0037fdf9f97f0000, SID: 55, DID: 1, CID: 907, time stamp: 281061, AID: 4, The ship unloading its cargo
TID: 0017fe00fa7f0000, SID: 41, DID: 0, CID: 903, time stamp: 281359, AID: 4, The ship unloading its cargo
TID: 0017fdf8f97f0000, SID: 57, DID: 3, CID: 221, time stamp: 282436, AID: 4, The ship unloading its cargo
TID: 00077f08fa7f0000, SID: 26, DID: 1, CID: 769, time stamp: 282858, AID: 4, The ship unloading its cargo
TID: 0037fdf9f97f0000, SID: 55, DID: 1, CID: 0, time stamp: 283130, AID: 5, The ship requested permission to load cargo from the dock
TID: 0017fe00fa7f0000, SID: 41, DID: 0, CID: 0, time stamp: 283458, AID: 8, The ship destroyed
TID: 00877ae4f97f0000, SID: 98, DID: 0, CID: 0, time stamp: 283496, AID: 7, The ship leaved the dock
TID: 00170a16fa7f0000, SID: 8, DID: 0, CID: 0, time stamp: 283500, AID: 7, The ship leaved the dock
TID: 00477beaf97f0000, SID: 86, DID: 0, CID: 0, time stamp: 283532, AID: 7, The ship leaved the dock
TID: 00f7fcf7f97f0000, SID: 59, DID: 1, CID: 0, time stamp: 283767, AID: 7, The ship leaved the dock
TID: 0097fae4f97f0000, SID: 97, DID: 3, CID: 0, time stamp: 283786, AID: 1, The ship requested permission to dock
TID: 0097fae4f97f0000, SID: 97, DID: 3, CID: 0, time stamp: 283792, AID: 2, The ship docked
TID: 0097fae4f97f0000, SID: 97, DID: 3, CID: 0, time stamp: 283795, AID: 3, The ship requested permission to unload its cargo
TID: 0097fae4f97f0000, SID: 97, DID: 3, CID: 70, time stamp: 283798, AID: 4, The ship unloading its cargo
TID: 0017fdf8f97f0000, SID: 57, DID: 3, CID: 469, time stamp: 284503, AID: 4, The ship unloading its cargo
TID: 00d7fae6f97f0000, SID: 93, DID: 0, CID: 0, time stamp: 284621, AID: 1, The ship requested permission to dock
TID: 00d7fae6f97f0000, SID: 93, DID: 0, CID: 0, time stamp: 284626, AID: 2, The ship docked
TID: 00d7fae6f97f0000, SID: 93, DID: 0, CID: 0, time stamp: 284629, AID: 3, The ship requested permission to unload its cargo
TID: 00d7fae6f97f0000, SID: 93, DID: 0, CID: 19, time stamp: 284632, AID: 4, The ship unloading its cargo
TID: 00077f08fa7f0000, SID: 26, DID: 1, CID: 789, time stamp: 284927, AID: 4, The ship unloading its cargo
TID: 0097fae4f97f0000, SID: 97, DID: 3, CID: 176, time stamp: 285864, AID: 4, The ship unloading its cargo
TID: 00277be9f97f0000, SID: 88, DID: 1, CID: 0, time stamp: 286263, AID: 1, The ship requested permission to dock
TID: 00277be9f97f0000, SID: 88, DID: 1, CID: 0, time stamp: 286269, AID: 2, The ship docked
TID: 00277be9f97f0000, SID: 88, DID: 1, CID: 0, time stamp: 286273, AID: 5, The ship requested permission to load cargo from the dock
TID: 0017fdf8f97f0000, SID: 57, DID: 3, CID: 810, time stamp: 286572, AID: 4, The ship unloading its cargo
TID: 00d7fae6f97f0000, SID: 93, DID: 0, CID: 67, time stamp: 286692, AID: 4, The ship unloading its cargo
TID: 00077f08fa7f0000, SID: 26, DID: 1, CID: 836, time stamp: 286996, AID: 4, The ship unloading its cargo
TID: 0097fae4f97f0000, SID: 97, DID: 3, CID: 243, time stamp: 287934, AID: 4, The ship unloading its cargo
TID: 00678a18fa7f0000, SID: 2, DID: 2, CID: 0, time stamp: 288273, AID: 1, The ship requested permission to dock
TID: 00678a18fa7f0000, SID: 2, DID: 2, CID: 0, time stamp: 288279, AID: 2, The ship docked
TID: 00678a18fa7f0000, SID: 2, DID: 2, CID: 0, time stamp: 288282, AID: 5, The ship requested permission to load cargo from the dock
TID: 00678a18fa7f0000, SID: 2, DID: 2, CID: 0, time stamp: 288297, AID: 7, The ship leaved the dock
TID: 0017fdf8f97f0000, SID: 57, DID: 3, CID: 0, time stamp: 288641, AID: 5, The ship requested permission to load cargo from the dock
TID: 00d7fae6f97f0000, SID: 93, DID: 0, CID: 113, time stamp: 288757, AID: 4, The ship unloading its cargo
TID: 0017ff08fa7f0000, SID: 25, DID: 0, CID: 0, time stamp: 288848, AID: 1, The ship requested permission to dock
TID: 0017ff08fa7f0000, SID: 25, DID: 0, CID: 0, time stamp: 288854, AID: 2, The ship docked
TID: 0017ff08fa7f0000, SID: 25, DID: 0, CID: 0, time stamp: 288857, AID: 3, The ship requested permission to unload its cargo
TID: 0017ff08fa7f0000, SID: 25, DID: 0, CID: 122, time stamp: 288860, AID: 4, The ship unloading its cargo
TID: 00077f08fa7f0000, SID: 26, DID: 1, CID: 869, time stamp: 289067, AID: 4, The ship unloading its cargo
TID: 0097fae4f97f0000, SID: 97, DID: 3, CID: 335, time stamp: 290005, AID: 4, The ship unloading its cargo
TID: 0057ff0afa7f0000, SID: 21, DID: 4, CID: 0, time stamp: 290064, AID: 1, The ship requested permission to dock
TID: 0057ff0afa7f0000, SID: 21, DID: 4, CID: 0, time stamp: 290074, AID: 2, The ship docked
TID: 0057ff0afa7f0000, SID: 21, DID: 0, CID: 0, time stamp: 290078, AID: 8, The ship destroyed
TID: 00f7fdfff97f0000, SID: 43, DID: 4, CID: 0, time stamp: 290393, AID: 1, The ship requested permission to dock
TID: 00f7fdfff97f0000, SID: 43, DID: 4, CID: 0, time stamp: 290403, AID: 2, The ship docked
TID: 00f7fdfff97f0000, SID: 43, DID: 4, CID: 0, time stamp: 290406, AID: 5, The ship requested permission to load cargo from the dock
TID: 00f7fdfff97f0000, SID: 43, DID: 4, CID: 0, time stamp: 290421, AID: 7, The ship leaved the dock
TID: 00d7fae6f97f0000, SID: 93, DID: 0, CID: 394, time stamp: 290825, AID: 4, The ship unloading its cargo
TID: 0017ff08fa7f0000, SID: 25, DID: 0, CID: 0, time stamp: 290927, AID: 8, The ship destroyed
TID: 00077f08fa7f0000, SID: 26, DID: 1, CID: 895, time stamp: 291133, AID: 4, The ship unloading its cargo
TID: 0097fae4f97f0000, SID: 97, DID: 0, CID: 0, time stamp: 292080, AID: 8, The ship destroyed
TID: 0017fdf8f97f0000, SID: 57, DID: 3, CID: 0, time stamp: 292127, AID: 7, The ship leaved the dock
TID: 00e77cf7f97f0000, SID: 60, DID: 1, CID: 0, time stamp: 292821, AID: 7, The ship leaved the dock
TID: 00d7fae6f97f0000, SID: 93, DID: 0, CID: 443, time stamp: 292893, AID: 4, The ship unloading its cargo
TID: 00077f08fa7f0000, SID: 26, DID: 1, CID: 930, time stamp: 293204, AID: 4, The ship unloading its cargo
TID: 00878a19fa7f0000, SID: 0, DID: 2, CID: 0, time stamp: 293684, AID: 1, The ship requested permission to dock
TID: 00878a19fa7f0000, SID: 0, DID: 2, CID: 0, time stamp: 293691, AID: 2, The ship docked
TID: 00878a19fa7f0000, SID: 0, DID: 2, CID: 0, time stamp: 293694, AID: 3, The ship requested permission to unload its cargo
TID: 00878a19fa7f0000, SID: 0, DID: 2, CID: 593, time stamp: 293697, AID: 4, The ship unloading its cargo
TID: 00877becf97f0000, SID: 82, DID: 4, CID: 0, time stamp: 294038, AID: 1, The ship requested permission to dock
TID: 00877becf97f0000, SID: 82, DID: 4, CID: 0, time stamp: 294048, AID: 2, The ship docked
TID: 00877becf97f0000, SID: 82, DID: 4, CID: 0, time stamp: 294052, AID: 3, The ship requested permission to unload its cargo
TID: 00877becf97f0000, SID: 82, DID: 4, CID: 87, time stamp: 294055, AID: 4, The ship unloading its cargo
TID: 00d7fae6f97f0000, SID: 93, DID: 0, CID: 481, time stamp: 294961, AID: 4, The ship unloading its cargo
TID: 00077f08fa7f0000, SID: 26, DID: 0, CID: 0, time stamp: 295282, AID: 8, The ship destroyed
TID: 0037fdf9f97f0000, SID: 55, DID: 1, CID: 0, time stamp: 295323, AID: 7, The ship leaved the dock
TID: 00277be9f97f0000, SID: 88, DID: 1, CID: 0, time stamp: 295323, AID: 7, The ship leaved the dock
TID: 00878a19fa7f0000, SID: 0, DID: 2, CID: 764, time stamp: 295759, AID: 4, The ship unloading its cargo
TID: 00877becf97f0000, SID: 82, DID: 4, CID: 453, time stamp: 296129, AID: 4, The ship unloading its cargo
TID: 00d7fae6f97f0000, SID: 93, DID: 0, CID: 569, time stamp: 297029, AID: 4, The ship unloading its cargo
TID: 00878a19fa7f0000, SID: 0, DID: 2, CID: 857, time stamp: 297828, AID: 4, The ship unloading its cargo
TID: 00877becf97f0000, SID: 82, DID: 4, CID: 544, time stamp: 298210, AID: 4, The ship unloading its cargo
TID: 00d7fae6f97f0000, SID: 93, DID: 0, CID: 0, time stamp: 299095, AID: 5, The ship requested permission to load cargo from the dock
TID: 00d7fae6f97f0000, SID: 93, DID: 0, CID: 0, time stamp: 299110, AID: 7, The ship leaved the dock
TID: 00878a19fa7f0000, SID: 0, DID: 2, CID: 983, time stamp: 299898, AID: 4, The ship unloading its cargo
TID: 00877becf97f0000, SID: 82, DID: 4, CID: 611, time stamp: 300294, AID: 4, The ship unloading its cargo
TID: 00477cf2f97f0000, SID: 70, DID: 3, CID: 0, time stamp: 301342, AID: 1, The ship requested permission to dock
TID: 00477cf2f97f0000, SID: 70, DID: 3, CID: 0, time stamp: 301349, AID: 2, The ship docked
TID: 00477cf2f97f0000, SID: 70, DID: 3, CID: 0, time stamp: 301352, AID: 5, The ship requested permission to load cargo from the dock
TID: 00477cf2f97f0000, SID: 70, DID: 3, CID: 0, time stamp: 301368, AID: 7, The ship leaved the dock
TID: 00878a19fa7f0000, SID: 0, DID: 2, CID: 999, time stamp: 301968, AID: 4, The ship unloading its cargo
TID: 00877becf97f0000, SID: 82, DID: 4, CID: 689, time stamp: 302376, AID: 4, The ship unloading its cargo
TID: 00a77e05fa7f0000, SID: 32, DID: 2, CID: 0, time stamp: 303463, AID: 1, The ship requested permission to dock
TID: 00a77e05fa7f0000, SID: 32, DID: 2, CID: 0, time stamp: 303469, AID: 2, The ship docked
TID: 00a77e05fa7f0000, SID: 32, DID: 2, CID: 0, time stamp: 303473, AID: 3, The ship requested permission to unload its cargo
TID: 00a77e05fa7f0000, SID: 32, DID: 2, CID: 378, time stamp: 303476, AID: 4, The ship unloading its cargo
TID: 00878a19fa7f0000, SID: 0, DID: 2, CID: 0, time stamp: 304046, AID: 5, The ship requested permission to load cargo from the dock
TID: 00877becf97f0000, SID: 82, DID: 4, CID: 786, time stamp: 304456, AID: 4, The ship unloading its cargo
TID: 0097fbecf97f0000, SID: 81, DID: 1, CID: 0, time stamp: 304924, AID: 1, The ship requested permission to dock
TID: 0097fbecf97f0000, SID: 81, DID: 1, CID: 0, time stamp: 304934, AID: 2, The ship docked
TID: 0097fbecf97f0000, SID: 81, DID: 1, CID: 0, time stamp: 304937, AID: 3, The ship requested permission to unload its cargo
TID: 0097fbecf97f0000, SID: 81, DID: 1, CID: 31, time stamp: 304940, AID: 4, The ship unloading its cargo
TID: 00a77e05fa7f0000, SID: 32, DID: 2, CID: 424, time stamp: 305539, AID: 4, The ship unloading its cargo
TID: 00877becf97f0000, SID: 82, DID: 4, CID: 0, time stamp: 306541, AID: 5, The ship requested permission to load cargo from the dock
TID: 00877becf97f0000, SID: 82, DID: 4, CID: 0, time stamp: 306564, AID: 7, The ship leaved the dock
TID: 0097fbecf97f0000, SID: 81, DID: 1, CID: 84, time stamp: 307015, AID: 4, The ship unloading its cargo
TID: 00a77e05fa7f0000, SID: 32, DID: 2, CID: 0, time stamp: 307612, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77e05fa7f0000, SID: 32, DID: 2, CID: 0, time stamp: 307628, AID: 7, The ship leaved the dock
TID: 00878a19fa7f0000, SID: 0, DID: 2, CID: 0, time stamp: 307656, AID: 7, The ship leaved the dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 1, CID: 0, time stamp: 309003, AID: 1, The ship requested permission to dock
TID: 00e77f0ffa7f0000, SID: 12, DID: 1, CID: 0, time stamp: 309016, AID: 2, The ship docked
TID: 00e77f0ffa7f0000, SID: 12, DID: 1, CID: 0, time stamp: 309023, AID: 3, The ship requested permission to unload its cargo
TID: 00e77f0ffa7f0000, SID: 12, DID: 1, CID: 61, time stamp: 309026, AID: 4, The ship unloading its cargo
TID: 0097fbecf97f0000, SID: 81, DID: 1, CID: 265, time stamp: 309089, AID: 4, The ship unloading its cargo
TID: 00e77f0ffa7f0000, SID: 12, DID: 1, CID: 138, time stamp: 311104, AID: 4, The ship unloading its cargo
TID: 0097fbecf97f0000, SID: 81, DID: 0, CID: 0, time stamp: 311163, AID: 8, The ship destroyed
TID: 00e77f0ffa7f0000, SID: 12, DID: 1, CID: 245, time stamp: 313188, AID: 4, The ship unloading its cargo
TID: 00e77f0ffa7f0000, SID: 12, DID: 1, CID: 345, time stamp: 315271, AID: 4, The ship unloading its cargo
TID: 00e77f0ffa7f0000, SID: 12, DID: 1, CID: 380, time stamp: 317357, AID: 4, The ship unloading its cargo
TID: 00e77f0ffa7f0000, SID: 12, DID: 1, CID: 927, time stamp: 319475, AID: 4, The ship unloading its cargo
TID: 00677bebf97f0000, SID: 84, DID: 4, CID: 0, time stamp: 320817, AID: 1, The ship requested permission to dock
TID: 00677bebf97f0000, SID: 84, DID: 4, CID: 0, time stamp: 320827, AID: 2, The ship docked
TID: 00677bebf97f0000, SID: 84, DID: 4, CID: 0, time stamp: 320831, AID: 3, The ship requested permission to unload its cargo
TID: 00677bebf97f0000, SID: 84, DID: 4, CID: 988, time stamp: 320835, AID: 4, The ship unloading its cargo
TID: 00e77f0ffa7f0000, SID: 12, DID: 1, CID: 940, time stamp: 321558, AID: 4, The ship unloading its cargo
TID: 00278a16fa7f0000, SID: 7, DID: 1, CID: 0, time stamp: 321584, AID: 1, The ship requested permission to dock
TID: 00278a16fa7f0000, SID: 7, DID: 1, CID: 0, time stamp: 321594, AID: 2, The ship docked
TID: 00278a16fa7f0000, SID: 7, DID: 0, CID: 0, time stamp: 321598, AID: 8, The ship destroyed
TID: 00677bebf97f0000, SID: 84, DID: 4, CID: 996, time stamp: 322912, AID: 4, The ship unloading its cargo
TID: 00e77f0ffa7f0000, SID: 12, DID: 0, CID: 0, time stamp: 323643, AID: 8, The ship destroyed
TID: 00370a17fa7f0000, SID: 6, DID: 2, CID: 0, time stamp: 324774, AID: 1, The ship requested permission to dock
TID: 00370a17fa7f0000, SID: 6, DID: 2, CID: 0, time stamp: 324783, AID: 2, The ship docked
TID: 00370a17fa7f0000, SID: 6, DID: 2, CID: 0, time stamp: 324787, AID: 3, The ship requested permission to unload its cargo
TID: 00370a17fa7f0000, SID: 6, DID: 2, CID: 475, time stamp: 324791, AID: 4, The ship unloading its cargo
TID: 00677bebf97f0000, SID: 84, DID: 4, CID: 998, time stamp: 324997, AID: 4, The ship unloading its cargo
TID: 00370a17fa7f0000, SID: 6, DID: 0, CID: 0, time stamp: 326868, AID: 8, The ship destroyed
TID: 00677bebf97f0000, SID: 84, DID: 4, CID: 0, time stamp: 327073, AID: 5, The ship requested permission to load cargo from the dock
TID: 00677bebf97f0000, SID: 84, DID: 4, CID: 0, time stamp: 327092, AID: 7, The ship leaved the dock
TID: 0097ff0cfa7f0000, SID: 17, DID: 2, CID: 0, time stamp: 327933, AID: 1, The ship requested permission to dock
TID: 0097ff0cfa7f0000, SID: 17, DID: 2, CID: 0, time stamp: 327943, AID: 2, The ship docked
TID: 0097ff0cfa7f0000, SID: 17, DID: 2, CID: 0, time stamp: 327947, AID: 3, The ship requested permission to unload its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 2, CID: 171, time stamp: 327951, AID: 4, The ship unloading its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 2, CID: 388, time stamp: 330028, AID: 4, The ship unloading its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 2, CID: 432, time stamp: 332112, AID: 4, The ship unloading its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 2, CID: 543, time stamp: 334199, AID: 4, The ship unloading its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 2, CID: 643, time stamp: 336283, AID: 4, The ship unloading its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 2, CID: 711, time stamp: 338359, AID: 4, The ship unloading its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 2, CID: 817, time stamp: 340459, AID: 4, The ship unloading its cargo
TID: 00e77cf7f97f0000, SID: 60, DID: 3, CID: 0, time stamp: 341906, AID: 1, The ship requested permission to dock
TID: 00e77cf7f97f0000, SID: 60, DID: 3, CID: 0, time stamp: 341916, AID: 2, The ship docked
TID: 00e77cf7f97f0000, SID: 60, DID: 3, CID: 0, time stamp: 341919, AID: 3, The ship requested permission to unload its cargo
TID: 00e77cf7f97f0000, SID: 60, DID: 3, CID: 367, time stamp: 341923, AID: 4, The ship unloading its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 2, CID: 858, time stamp: 342543, AID: 4, The ship unloading its cargo
TID: 00e77cf7f97f0000, SID: 60, DID: 3, CID: 653, time stamp: 344001, AID: 4, The ship unloading its cargo
TID: 0097ff0cfa7f0000, SID: 17, DID: 2, CID: 991, time stamp: 344629, AID: 4, The ship unloading its cargo
TID: 00e77cf7f97f0000, SID: 60, DID: 0, CID: 0, time stamp: 346087, AID: 8, The ship destroyed
TID: 0097ff0cfa7f0000, SID: 17, DID: 0, CID: 0, time stamp: 346714, AID: 8, The ship destroyed
TID: 00c77e06fa7f0000, SID: 30, DID: 2, CID: 0, time stamp: 347370, AID: 1, The ship requested permission to dock
TID: 00c77e06fa7f0000, SID: 30, DID: 2, CID: 0, time stamp: 347380, AID: 2, The ship docked
TID: 00c77e06fa7f0000, SID: 30, DID: 2, CID: 0, time stamp: 347385, AID: 5, The ship requested permission to load cargo from the dock
TID: 00c77e06fa7f0000, SID: 30, DID: 2, CID: 0, time stamp: 347398, AID: 7, The ship leaved the dock
TID: 00477beaf97f0000, SID: 86, DID: 1, CID: 0, time stamp: 348618, AID: 1, The ship requested permission to dock
TID: 00477beaf97f0000, SID: 86, DID: 1, CID: 0, time stamp: 348625, AID: 2, The ship docked
TID: 00477beaf97f0000, SID: 86, DID: 0, CID: 0, time stamp: 348629, AID: 8, The ship destroyed
TID: 00a77ae5f97f0000, SID: 96, DID: 3, CID: 0, time stamp: 350106, AID: 1, The ship requested permission to dock
TID: 00a77ae5f97f0000, SID: 96, DID: 3, CID: 0, time stamp: 350116, AID: 2, The ship docked
TID: 00a77ae5f97f0000, SID: 96, DID: 3, CID: 0, time stamp: 350120, AID: 3, The ship requested permission to unload its cargo
TID: 00a77ae5f97f0000, SID: 96, DID: 3, CID: 412, time stamp: 350123, AID: 4, The ship unloading its cargo
TID: 00a77ae5f97f0000, SID: 96, DID: 3, CID: 455, time stamp: 352198, AID: 4, The ship unloading its cargo
