TID: 0067f23f1a7f0000, SID: 28, DID: 0, CID: 0, time stamp: 72, AID: 0, The ship created
TID: 0047f23e1a7f0000, SID: 0, DID: 2, CID: 60, time stamp: 274101, AID: 4, The ship unloading its cargo
TID: 0017fe281a7f0000, SID: 26, DID: 1, CID: 930, time stamp: 275827, AID: 4, The ship unloading its cargo
TID: 00e77e2f1a7f0000, SID: 82, DID: 4, CID: 0, time stamp: 276056, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77e2f1a7f0000, SID: 82, DID: 4, CID: 0, time stamp: 276065, AID: 7, The ship leaved the dock
TID: 0047f23e1a7f0000, SID: 0, DID: 2, CID: 232, time stamp: 276179, AID: 4, The ship unloading its cargo
TID: 0017fe281a7f0000, SID: 26, DID: 1, CID: 997, time stamp: 277919, AID: 4, The ship unloading its cargo
TID: 0047f23e1a7f0000, SID: 0, DID: 2, CID: 489, time stamp: 278235, AID: 4, The ship unloading its cargo
TID: 00477c1a1a7f0000, SID: 97, DID: 3, CID: 0, time stamp: 278768, AID: 1, The ship requested permission to dock
TID: 00477c1a1a7f0000, SID: 97, DID: 3, CID: 0, time stamp: 278775, AID: 2, The ship docked
TID: 00477c1a1a7f0000, SID: 97, DID: 3, CID: 0, time stamp: 278780, AID: 3, The ship requested permission to unload its cargo
TID: 00477c1a1a7f0000, SID: 97, DID: 3, CID: 725, time stamp: 278783, AID: 4, The ship unloading its cargo
TID: 0057fa0a1a7f0000, SID: 7, DID: 1, CID: 0, time stamp: 279416, AID: 1, The ship requested permission to dock
TID: 0057fa0a1a7f0000, SID: 7, DID: 1, CID: 0, time stamp: 279423, AID: 2, The ship docked
TID: 0057fa0a1a7f0000, SID: 7, DID: 0, CID: 0, time stamp: 279427, AID: 8, The ship destroyed
TID: 0017fe281a7f0000, SID: 26, DID: 0, CID: 0, time stamp: 280010, AID: 8, The ship destroyed
TID: 0047f23e1a7f0000, SID: 0, DID: 2, CID: 798, time stamp: 280293, AID: 4, The ship unloading its cargo
TID: 00477c1a1a7f0000, SID: 97, DID: 0, CID: 0, time stamp: 280848, AID: 8, The ship destroyed
TID: 0047f23e1a7f0000, SID: 0, DID: 2, CID: 872, time stamp: 282382, AID: 4, The ship unloading its cargo
TID: 0077fb131a7f0000, SID: 81, DID: 1, CID: 0, time stamp: 284053, AID: 1, The ship requested permission to dock
TID: 0077fb131a7f0000, SID: 81, DID: 1, CID: 0, time stamp: 284060, AID: 2, The ship docked
TID: 0077fb131a7f0000, SID: 81, DID: 0, CID: 0, time stamp: 284064, AID: 8, The ship destroyed
TID: 0047f23e1a7f0000, SID: 0, DID: 2, CID: 0, time stamp: 284474, AID: 5, The ship requested permission to load cargo from the dock
TID: 0047f23e1a7f0000, SID: 0, DID: 2, CID: 0, time stamp: 284481, AID: 7, The ship leaved the dock
TID: 0037fa091a7f0000, SID: 88, DID: 1, CID: 0, time stamp: 286271, AID: 1, The ship requested permission to dock
TID: 0037fa091a7f0000, SID: 88, DID: 1, CID: 0, time stamp: 286278, AID: 2, The ship docked
TID: 0037fa091a7f0000, SID: 88, DID: 1, CID: 0, time stamp: 286283, AID: 5, The ship requested permission to load cargo from the dock
TID: 0037fa091a7f0000, SID: 88, DID: 1, CID: 0, time stamp: 286287, AID: 7, The ship leaved the dock
TID: 00a77d251a7f0000, SID: 32, DID: 2, CID: 0, time stamp: 287547, AID: 1, The ship requested permission to dock
TID: 00a77d251a7f0000, SID: 32, DID: 2, CID: 0, time stamp: 287555, AID: 2, The ship docked
TID: 00a77d251a7f0000, SID: 32, DID: 2, CID: 0, time stamp: 287561, AID: 3, The ship requested permission to unload its cargo
TID: 00a77d251a7f0000, SID: 32, DID: 2, CID: 378, time stamp: 287565, AID: 4, The ship unloading its cargo
TID: 00a77d251a7f0000, SID: 32, DID: 2, CID: 543, time stamp: 289658, AID: 4, The ship unloading its cargo
TID: 00077f301a7f0000, SID: 12, DID: 1, CID: 0, time stamp: 290874, AID: 1, The ship requested permission to dock
TID: 00077f301a7f0000, SID: 12, DID: 1, CID: 0, time stamp: 290881, AID: 2, The ship docked
TID: 00077f301a7f0000, SID: 12, DID: 1, CID: 0, time stamp: 290887, AID: 3, The ship requested permission to unload its cargo
TID: 00077f301a7f0000, SID: 12, DID: 1, CID: 32, time stamp: 290890, AID: 4, The ship unloading its cargo
TID: 00a77d251a7f0000, SID: 32, DID: 2, CID: 0, time stamp: 291755, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77d251a7f0000, SID: 32, DID: 2, CID: 0, time stamp: 291764, AID: 7, The ship leaved the dock
TID: 00077f301a7f0000, SID: 12, DID: 1, CID: 105, time stamp: 292959, AID: 4, The ship unloading its cargo
TID: 00877e2c1a7f0000, SID: 60, DID: 3, CID: 0, time stamp: 293379, AID: 1, The ship requested permission to dock
TID: 00877e2c1a7f0000, SID: 60, DID: 3, CID: 0, time stamp: 293386, AID: 2, The ship docked
TID: 00877e2c1a7f0000, SID: 60, DID: 3, CID: 0, time stamp: 293393, AID: 3, The ship requested permission to unload its cargo
TID: 00877e2c1a7f0000, SID: 60, DID: 3, CID: 267, time stamp: 293396, AID: 4, The ship unloading its cargo
TID: 00677a0b1a7f0000, SID: 86, DID: 1, CID: 0, time stamp: 293396, AID: 1, The ship requested permission to dock
TID: 00677a0b1a7f0000, SID: 86, DID: 1, CID: 0, time stamp: 293409, AID: 2, The ship docked
TID: 00677a0b1a7f0000, SID: 86, DID: 0, CID: 0, time stamp: 293414, AID: 8, The ship destroyed
TID: 0057723f1a7f0000, SID: 84, DID: 4, CID: 0, time stamp: 293913, AID: 1, The ship requested permission to dock
TID: 0057723f1a7f0000, SID: 84, DID: 4, CID: 0, time stamp: 293919, AID: 2, The ship docked
TID: 0057723f1a7f0000, SID: 84, DID: 4, CID: 0, time stamp: 293924, AID: 3, The ship requested permission to unload its cargo
TID: 0057723f1a7f0000, SID: 84, DID: 4, CID: 20, time stamp: 293927, AID: 4, The ship unloading its cargo
TID: 00077f301a7f0000, SID: 12, DID: 1, CID: 524, time stamp: 295054, AID: 4, The ship unloading its cargo
TID: 00877e2c1a7f0000, SID: 60, DID: 3, CID: 357, time stamp: 295485, AID: 4, The ship unloading its cargo
TID: 0057723f1a7f0000, SID: 84, DID: 4, CID: 456, time stamp: 296015, AID: 4, The ship unloading its cargo
TID: 00077f301a7f0000, SID: 12, DID: 0, CID: 0, time stamp: 297116, AID: 8, The ship destroyed
TID: 00877e2c1a7f0000, SID: 60, DID: 3, CID: 465, time stamp: 297575, AID: 4, The ship unloading its cargo
TID: 0057723f1a7f0000, SID: 84, DID: 4, CID: 556, time stamp: 298102, AID: 4, The ship unloading its cargo
TID: 0017ff301a7f0000, SID: 6, DID: 2, CID: 0, time stamp: 298130, AID: 1, The ship requested permission to dock
TID: 0017ff301a7f0000, SID: 6, DID: 2, CID: 0, time stamp: 298135, AID: 2, The ship docked
TID: 0017ff301a7f0000, SID: 6, DID: 0, CID: 0, time stamp: 298138, AID: 8, The ship destroyed
TID: 0017723d1a7f0000, SID: 17, DID: 2, CID: 0, time stamp: 299185, AID: 1, The ship requested permission to dock
TID: 0017723d1a7f0000, SID: 17, DID: 2, CID: 0, time stamp: 299191, AID: 2, The ship docked
TID: 0017723d1a7f0000, SID: 17, DID: 2, CID: 0, time stamp: 299196, AID: 3, The ship requested permission to unload its cargo
TID: 0017723d1a7f0000, SID: 17, DID: 2, CID: 305, time stamp: 299198, AID: 4, The ship unloading its cargo
TID: 00877e2c1a7f0000, SID: 60, DID: 3, CID: 635, time stamp: 299652, AID: 4, The ship unloading its cargo
TID: 0057723f1a7f0000, SID: 84, DID: 4, CID: 0, time stamp: 300183, AID: 5, The ship requested permission to load cargo from the dock
TID: 0057723f1a7f0000, SID: 84, DID: 4, CID: 0, time stamp: 300190, AID: 7, The ship leaved the dock
TID: 0017723d1a7f0000, SID: 17, DID: 2, CID: 376, time stamp: 301281, AID: 4, The ship unloading its cargo
TID: 00877e2c1a7f0000, SID: 60, DID: 3, CID: 692, time stamp: 301727, AID: 4, The ship unloading its cargo
TID: 0017723d1a7f0000, SID: 17, DID: 2, CID: 492, time stamp: 303342, AID: 4, The ship unloading its cargo
TID: 00877e2c1a7f0000, SID: 60, DID: 3, CID: 879, time stamp: 303800, AID: 4, The ship unloading its cargo
TID: 00c77b161a7f0000, SID: 30, DID: 2, CID: 0, time stamp: 305259, AID: 1, The ship requested permission to dock
TID: 00c77b161a7f0000, SID: 30, DID: 2, CID: 0, time stamp: 305265, AID: 2, The ship docked
TID: 00c77b161a7f0000, SID: 30, DID: 2, CID: 0, time stamp: 305270, AID: 5, The ship requested permission to load cargo from the dock
TID: 00c77b161a7f0000, SID: 30, DID: 2, CID: 0, time stamp: 305273, AID: 7, The ship leaved the dock
TID: 0017723d1a7f0000, SID: 17, DID: 2, CID: 668, time stamp: 305436, AID: 4, The ship unloading its cargo
TID: 00877e2c1a7f0000, SID: 60, DID: 0, CID: 0, time stamp: 305874, AID: 8, The ship destroyed
TID: 0017723d1a7f0000, SID: 17, DID: 2, CID: 711, time stamp: 307523, AID: 4, The ship unloading its cargo
TID: 00677e2b1a7f0000, SID: 96, DID: 3, CID: 0, time stamp: 307891, AID: 1, The ship requested permission to dock
TID: 00677e2b1a7f0000, SID: 96, DID: 3, CID: 0, time stamp: 307897, AID: 2, The ship docked
TID: 00677e2b1a7f0000, SID: 96, DID: 3, CID: 0, time stamp: 307904, AID: 3, The ship requested permission to unload its cargo
TID: 00677e2b1a7f0000, SID: 96, DID: 3, CID: 264, time stamp: 307906, AID: 4, The ship unloading its cargo
TID: 0017723d1a7f0000, SID: 17, DID: 2, CID: 771, time stamp: 309624, AID: 4, The ship unloading its cargo
TID: 00677e2b1a7f0000, SID: 96, DID: 3, CID: 373, time stamp: 309964, AID: 4, The ship unloading its cargo
TID: 0017723d1a7f0000, SID: 17, DID: 0, CID: 0, time stamp: 311711, AID: 8, The ship destroyed
TID: 00677e2b1a7f0000, SID: 96, DID: 3, CID: 446, time stamp: 312050, AID: 4, The ship unloading its cargo
TID: 00677e2b1a7f0000, SID: 96, DID: 3, CID: 459, time stamp: 314139, AID: 4, The ship unloading its cargo
TID: 00677e2b1a7f0000, SID: 96, DID: 3, CID: 534, time stamp: 316226, AID: 4, The ship unloading its cargo
TID: 00677e2b1a7f0000, SID: 96, DID: 3, CID: 590, time stamp: 318314, AID: 4, The ship unloading its cargo
TID: 00e77b171a7f0000, SID: 70, DID: 2, CID: 0, time stamp: 319758, AID: 1, The ship requested permission to dock
TID: 00e77b171a7f0000, SID: 70, DID: 2, CID: 0, time stamp: 319765, AID: 2, The ship docked
TID: 00e77b171a7f0000, SID: 70, DID: 2, CID: 0, time stamp: 319771, AID: 3, The ship requested permission to unload its cargo
TID: 00e77b171a7f0000, SID: 70, DID: 2, CID: 991, time stamp: 319796, AID: 4, The ship unloading its cargo
TID: 00677e2b1a7f0000, SID: 96, DID: 0, CID: 0, time stamp: 320402, AID: 8, The ship destroyed
TID: 00e77b171a7f0000, SID: 70, DID: 0, CID: 0, time stamp: 321886, AID: 8, The ship destroyed
TID: 00277c191a7f0000, SID: 54, DID: 0, CID: 0, time stamp: 322565, AID: 1, The ship requested permission to dock
TID: 00277c191a7f0000, SID: 54, DID: 0, CID: 0, time stamp: 322573, AID: 2, The ship docked
TID: 00277c191a7f0000, SID: 54, DID: 0, CID: 0, time stamp: 322582, AID: 3, The ship requested permission to unload its cargo
TID: 00277c191a7f0000, SID: 54, DID: 0, CID: 452, time stamp: 322585, AID: 4, The ship unloading its cargo
TID: 00877a0c1a7f0000, SID: 2, DID: 0, CID: 0, time stamp: 323431, AID: 1, The ship requested permission to dock
TID: 00877a0c1a7f0000, SID: 2, DID: 0, CID: 0, time stamp: 323439, AID: 2, The ship docked
TID: 00877a0c1a7f0000, SID: 2, DID: 0, CID: 0, time stamp: 323445, AID: 8, The ship destroyed
TID: 00277c191a7f0000, SID: 54, DID: 0, CID: 519, time stamp: 324681, AID: 4, The ship unloading its cargo
TID: 00277c191a7f0000, SID: 54, DID: 0, CID: 595, time stamp: 326777, AID: 4, The ship unloading its cargo
TID: 00277c191a7f0000, SID: 54, DID: 0, CID: 676, time stamp: 328875, AID: 4, The ship unloading its cargo
TID: 00277c191a7f0000, SID: 54, DID: 0, CID: 821, time stamp: 330971, AID: 4, The ship unloading its cargo
TID: 00277c191a7f0000, SID: 54, DID: 0, CID: 903, time stamp: 333065, AID: 4, The ship unloading its cargo
TID: 00b7fd251a7f0000, SID: 93, DID: 2, CID: 0, time stamp: 334052, AID: 1, The ship requested permission to dock
TID: 00b7fd251a7f0000, SID: 93, DID: 2, CID: 0, time stamp: 334060, AID: 2, The ship docked
TID: 00b7fd251a7f0000, SID: 93, DID: 0, CID: 0, time stamp: 334065, AID: 8, The ship destroyed
TID: 00277c191a7f0000, SID: 54, DID: 0, CID: 944, time stamp: 335161, AID: 4, The ship unloading its cargo
TID: 00277c191a7f0000, SID: 54, DID: 0, CID: 0, time stamp: 337256, AID: 8, The ship destroyed
TID: 0077fc1b1a7f0000, SID: 59, DID: 0, CID: 0, time stamp: 340380, AID: 1, The ship requested permission to dock
TID: 0077fc1b1a7f0000, SID: 59, DID: 0, CID: 0, time stamp: 340388, AID: 2, The ship docked
TID: 0077fc1b1a7f0000, SID: 59, DID: 0, CID: 0, time stamp: 340394, AID: 3, The ship requested permission to unload its cargo
TID: 0077fc1b1a7f0000, SID: 59, DID: 0, CID: 657, time stamp: 340398, AID: 4, The ship unloading its cargo
TID: 0077fc1b1a7f0000, SID: 59, DID: 0, CID: 0, time stamp: 342493, AID: 5, The ship requested permission to load cargo from the dock
TID: 0077fc1b1a7f0000, SID: 59, DID: 0, CID: 0, time stamp: 342503, AID: 7, The ship leaved the dock
TID: 00a77b151a7f0000, SID: 8, DID: 3, CID: 0, time stamp: 343345, AID: 1, The ship requested permission to dock
TID: 00a77b151a7f0000, SID: 8, DID: 3, CID: 0, time stamp: 343353, AID: 2, The ship docked
TID: 00a77b151a7f0000, SID: 8, DID: 3, CID: 0, time stamp: 343361, AID: 5, The ship requested permission to load cargo from the dock
TID: 00a77b151a7f0000, SID: 8, DID: 3, CID: 0, time stamp: 343366, AID: 7, The ship leaved the dock
TID: 00c77d261a7f0000, SID: 98, DID: 3, CID: 0, time stamp: 349003, AID: 1, The ship requested permission to dock
TID: 00c77d261a7f0000, SID: 98, DID: 3, CID: 0, time stamp: 349010, AID: 2, The ship docked
TID: 00c77d261a7f0000, SID: 98, DID: 3, CID: 0, time stamp: 349017, AID: 3, The ship requested permission to unload its cargo
TID: 00c77d261a7f0000, SID: 98, DID: 3, CID: 366, time stamp: 349019, AID: 4, The ship unloading its cargo
TID: 00c77d261a7f0000, SID: 98, DID: 3, CID: 521, time stamp: 351114, AID: 4, The ship unloading its cargo
TID: 00c77d261a7f0000, SID: 98, DID: 3, CID: 825, time stamp: 353207, AID: 4, The ship unloading its cargo
TID: 00c77d261a7f0000, SID: 98, DID: 0, CID: 0, time stamp: 355312, AID: 8, The ship destroyed
TID: 0037fe291a7f0000, SID: 57, DID: 4, CID: 0, time stamp: 356607, AID: 1, The ship requested permission to dock
TID: 0037fe291a7f0000, SID: 57, DID: 4, CID: 0, time stamp: 356637, AID: 2, The ship docked
TID: 0037fe291a7f0000, SID: 57, DID: 4, CID: 0, time stamp: 356643, AID: 3, The ship requested permission to unload its cargo
TID: 0037fe291a7f0000, SID: 57, DID: 4, CID: 224, time stamp: 356647, AID: 4, The ship unloading its cargo
TID: 0037fe291a7f0000, SID: 57, DID: 4, CID: 349, time stamp: 358736, AID: 4, The ship unloading its cargo
TID: 0097ff341a7f0000, SID: 55, DID: 4, CID: 0, time stamp: 359501, AID: 1, The ship requested permission to dock
TID: 0097ff341a7f0000, SID: 55, DID: 4, CID: 0, time stamp: 359509, AID: 2, The ship docked
TID: 0097ff341a7f0000, SID: 55, DID: 4, CID: 0, time stamp: 359515, AID: 3, The ship requested permission to unload its cargo
TID: 0097ff341a7f0000, SID: 55, DID: 4, CID: 37, time stamp: 359519, AID: 4, The ship unloading its cargo
TID: 0037fe291a7f0000, SID: 57, DID: 4, CID: 494, time stamp: 360846, AID: 4, The ship unloading its cargo
TID: 0097ff341a7f0000, SID: 55, DID: 4, CID: 482, time stamp: 361614, AID: 4, The ship unloading its cargo
TID: 0017fb101a7f0000, SID: 43, DID: 1, CID: 0, time stamp: 362447, AID: 1, The ship requested permission to dock
TID: 0017fb101a7f0000, SID: 43, DID: 1, CID: 0, time stamp: 362455, AID: 2, The ship docked
TID: 0017fb101a7f0000, SID: 43, DID: 0, CID: 0, time stamp: 362463, AID: 8, The ship destroyed
TID: 0037fe291a7f0000, SID: 57, DID: 4, CID: 585, time stamp: 362936, AID: 4, The ship unloading its cargo
TID: 0057723f1a7f0000, SID: 84, DID: 1, CID: 0, time stamp: 363287, AID: 1, The ship requested permission to dock
TID: 0057723f1a7f0000, SID: 84, DID: 1, CID: 0, time stamp: 363295, AID: 2, The ship docked
TID: 0057723f1a7f0000, SID: 84, DID: 1, CID: 0, time stamp: 363302, AID: 3, The ship requested permission to unload its cargo
TID: 0057723f1a7f0000, SID: 84, DID: 1, CID: 6, time stamp: 363305, AID: 4, The ship unloading its cargo
TID: 0097ff341a7f0000, SID: 55, DID: 4, CID: 694, time stamp: 363690, AID: 4, The ship unloading its cargo
TID: 0037fe291a7f0000, SID: 57, DID: 4, CID: 688, time stamp: 365018, AID: 4, The ship unloading its cargo
TID: 0057723f1a7f0000, SID: 84, DID: 1, CID: 135, time stamp: 365399, AID: 4, The ship unloading its cargo
TID: 0097ff341a7f0000, SID: 55, DID: 4, CID: 0, time stamp: 365765, AID: 5, The ship requested permission to load cargo from the dock
TID: 0097ff341a7f0000, SID: 55, DID: 4, CID: 0, time stamp: 365772, AID: 7, The ship leaved the dock
TID: 0037fe291a7f0000, SID: 57, DID: 4, CID: 794, time stamp: 367110, AID: 4, The ship unloading its cargo
TID: 0057723f1a7f0000, SID: 84, DID: 1, CID: 197, time stamp: 367492, AID: 4, The ship unloading its cargo
TID: 00e77e2f1a7f0000, SID: 82, DID: 3, CID: 0, time stamp: 369168, AID: 1, The ship requested permission to dock
TID: 00e77e2f1a7f0000, SID: 82, DID: 3, CID: 0, time stamp: 369176, AID: 2, The ship docked
TID: 00e77e2f1a7f0000, SID: 82, DID: 3, CID: 0, time stamp: 369187, AID: 3, The ship requested permission to unload its cargo
TID: 00e77e2f1a7f0000, SID: 82, DID: 3, CID: 102, time stamp: 369190, AID: 4, The ship unloading its cargo
TID: 0037fe291a7f0000, SID: 57, DID: 4, CID: 982, time stamp: 369190, AID: 4, The ship unloading its cargo
TID: 0057723f1a7f0000, SID: 84, DID: 1, CID: 329, time stamp: 369572, AID: 4, The ship unloading its cargo
TID: 0037fe291a7f0000, SID: 57, DID: 0, CID: 0, time stamp: 371286, AID: 8, The ship destroyed
TID: 00e77e2f1a7f0000, SID: 82, DID: 3, CID: 166, time stamp: 371286, AID: 4, The ship unloading its cargo
TID: 0057723f1a7f0000, SID: 84, DID: 1, CID: 691, time stamp: 371666, AID: 4, The ship unloading its cargo
TID: 00c77b161a7f0000, SID: 30, DID: 4, CID: 0, time stamp: 372370, AID: 1, The ship requested permission to dock
TID: 00c77b161a7f0000, SID: 30, DID: 4, CID: 0, time stamp: 372378, AID: 2, The ship docked
TID: 00c77b161a7f0000, SID: 30, DID: 4, CID: 0, time stamp: 372384, AID: 3, The ship requested permission to unload its cargo
TID: 00c77b161a7f0000, SID: 30, DID: 4, CID: 562, time stamp: 372387, AID: 4, The ship unloading its cargo
TID: 00e77e2f1a7f0000, SID: 82, DID: 3, CID: 181, time stamp: 373381, AID: 4, The ship unloading its cargo
TID: 0047f23e1a7f0000, SID: 0, DID: 1, CID: 0, time stamp: 373579, AID: 1, The ship requested permission to dock
TID: 0047f23e1a7f0000, SID: 0, DID: 1, CID: 0, time stamp: 373587, AID: 2, The ship docked
TID: 0047f23e1a7f0000, SID: 0, DID: 1, CID: 0, time stamp: 373594, AID: 3, The ship requested permission to unload its cargo
TID: 0047f23e1a7f0000, SID: 0, DID: 1, CID: 112, time stamp: 373597, AID: 4, The ship unloading its cargo
TID: 0057723f1a7f0000, SID: 84, DID: 1, CID: 753, time stamp: 373761, AID: 4, The ship unloading its cargo
TID: 00c77b161a7f0000, SID: 30, DID: 4, CID: 699, time stamp: 374480, AID: 4, The ship unloading its cargo
TID: 00e77e2f1a7f0000, SID: 82, DID: 3, CID: 372, time stamp: 375479, AID: 4, The ship unloading its cargo
TID: 0047f23e1a7f0000, SID: 0, DID: 0, CID: 0, time stamp: 375691, AID: 8, The ship destroyed
TID: 0057723f1a7f0000, SID: 84, DID: 1, CID: 796, time stamp: 375854, AID: 4, The ship unloading its cargo
TID: 00c77b161a7f0000, SID: 30, DID: 4, CID: 766, time stamp: 376574, AID: 4, The ship unloading its cargo
TID: 00e77e2f1a7f0000, SID: 82, DID: 3, CID: 0, time stamp: 377577, AID: 5, The ship requested permission to load cargo from the dock
TID: 00e77e2f1a7f0000, SID: 82, DID: 3, CID: 0, time stamp: 377588, AID: 7, The ship leaved the dock
TID: 0057723f1a7f0000, SID: 84, DID: 0, CID: 0, time stamp: 377948, AID: 8, The ship destroyed
TID: 00c77b161a7f0000, SID: 30, DID: 4, CID: 849, time stamp: 378667, AID: 4, The ship unloading its cargo
TID: 0037fa091a7f0000, SID: 88, DID: 0, CID: 0, time stamp: 379382, AID: 1, The ship requested permission to dock
